Id,Names,Indications,Counter-Indications
/drug/id/720,"['Acamed', 'Aparkane', 'Bentex', 'Hexinal', 'Hipokinon', 'Parkines', 'Partane', 'Tridyl', 'Trihexy', 'Trihexyphen']",['Parkinsonism'],"['Anticholinergics', 'Arbutamine']"
/drug/id/421,"['Antivert (Pfizer)', 'Antrizine', 'Bonamine', 'Bonine', 'Dizmiss', 'Dramamine II', 'Dramine', 'Meni-D', 'Nico-Vert', 'Peremesin', 'Postadoxin', 'Postafen', 'Suprimal', 'Vergon']",['Motion sickness'],"['Alcohol', 'Barbiturates', 'Chloral Hydrate', 'Ethchlorvynol', 'Paraldehyde', 'Phenothiazines', 'Zolpidem']"
/drug/id/69,"['Aquatag', 'Diurin', 'Exna', 'Fovane', 'Hydrex', 'Marazide', 'Proaqua', 'Regulon']",['Hypertension'],"['Digoxin', 'Lithium']"
/drug/id/1368,['Firazyr  (Sanofi)'],['Hereditary angioedema (HAE) in adults'],['ACE inhibitors']
/drug/id/461,['Baypen'],['Various infections caused by susceptible organisms'],"['Anticoagulants', 'Cyclosporine', 'Demeclocycline', 'Doxycycline', 'Imipenem/Cilastatin', 'Methotrexate', 'Minocycline', 'Oxytetracycline', 'Tetracycline']"
/drug/id/39,['Agenerase (GSK)'],['HIV infection'],"['Alprazolam', 'Amiodarone', 'Amitriptyline', 'Amlodipine', 'Amoxapine', 'Antacids', 'Atorvastatin', 'Avanafil', 'Benzodiazepines', 'Bepridil', 'Bosentan', 'Carbamazepine', 'Cisapride', 'Clomipramine', 'Clonazepam', 'Clorazepate', 'Cyclosporine', 'Delavirdine', 'Desipramine', 'Dexamethasone', 'Diazepam', 'Didanosine', 'Dihydroergotamine', 'Diltiazem', 'Doxepin', 'Efavirenz', 'Ergotamine', 'Estradiol', 'Felodipine', 'Fentanyl', 'Flibanserin', 'Flurazepam', 'Fluticasone Propionate', 'Imipramine', 'Indinavir', 'Isradipine', 'Itraconazole', 'Ixabepilone', 'Ketoconazole', 'Lidocaine', 'Lopinavir', 'Lorazepam', 'Lovastatin', 'Methadone', 'Methylergonovine', 'Methysergide', 'Midazolam', 'Mifepristone', 'Nelfinavir', 'Nevirapine', 'Nicardipine', 'Nifedipine', 'Nimodipine', 'Nisoldipine', 'Nortriptyline', 'Olaparib', 'Oral Contraceptives', 'Oxazepam', 'Phenobarbital', 'Phenytoin', 'Pimozide', 'Protriptyline', 'Quazepam', 'Quinidine', 'Rapamycin', 'Rifabutin', 'Rifampin', 'Ritonavir', 'Saquinavir', 'Sildenafil', 'Simvastatin', ""St John\\'s Wort"", 'Tacrolimus', 'Temazepam', 'Trazodone', 'Triazolam', 'Tricyclic antidepressants', 'Trimipramine', 'Verapamil', 'Vitamin E', 'Warfarin']"
/drug/id/1721,['Ulesfia (Shionogi)'],['Head lice infestation in patients 6 months of age and older'],['None known']
/drug/id/4618,['Ocrevus (Genentech)'],['Relapsing or primary progressive forms of multiple sclerosis'],['None known']
/drug/id/3427,['Sovaldi (Gilead)'],['Hepatitis C'],"['Carbamazepine', 'Oxcarbazepine', 'Phenobarbital', 'Phenytoin', 'Rifabutin', 'Rifampin', 'Rifapentine', 'Ritonavir', ""St John\\'s Wort"", 'Tipranavir']"
/drug/id/933,['Strattera (Lilly)'],['Attention deficit hyperactivity disorder'],"['Albuterol', 'Amitriptyline', 'Cinacalcet', 'Citalopram', 'Delavirdine', 'Droperidol', 'Duloxetine', 'Levalbuterol', 'Levomepromazine', 'Linezolid', 'Lisdexamfetamine', 'MAO inhibitors', 'Moxifloxacin', 'Paroxetine Hydrochloride', 'Sotalol', 'Terbinafine', 'Terbutaline', 'Tipranavir', 'Venlafaxine', 'Zuclopenthixol']"
/drug/id/1426,['Uloric (Takeda)'],['Hyperuricemia in gout'],"['Aminophylline', 'Azathioprine', 'Didanosine', 'Mercaptopurine', 'Oxtriphylline', 'Theophylline']"
/drug/id/1015,"['Bexxar (Corixa, GSK)', 'Iodine']","[""Non-Hodgkin's lymphoma""]","['Abciximab', 'Argatroban', 'Cilostazol', 'Citalopram', 'Clopidogrel', 'Dabigatran', 'Eptifibatide', 'Meloxicam', 'Tinzaparin']"
/drug/id/526,"['Abraxane', 'Paclimer', 'Paxene', 'Taxol (Bristol-Myers Squibb)']",['Breast cancer and metastatic carcinoma of the ovary'],"['Atazanavir', 'Bexarotene', 'Buspirone', 'Carbamazepine', 'Cisplatin', 'Clarithromycin', 'Delavirdine', 'Doxorubicin', 'Efavirenz', 'Eletriptan', 'Felodipine', 'Gadobenate', 'Gemfibrozil', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Lovastatin', 'Nefazodone', 'Nelfinavir', 'Repaglinide', 'Rifampin', 'Ritonavir', 'Rosiglitazone', 'Saquinavir', 'Sildenafil', 'Simvastatin', 'Telithromycin', 'Teriflunomide', 'Thalidomide', 'Trastuzumab', 'Triazolam']"
/drug/id/416,"['Delgian', 'Ludiomil (Novartis)', 'Maprostad', 'Melodil', 'Mirpan', 'Nono-Maprotiline', 'Psymion', 'Retinyl']","['Depression', 'anxiety']","['Linezolid', 'Naphazoline']"
/drug/id/12,"['AccuNeb (Mylan Specialty)', 'Asmaven', 'Broncho-Spray', 'Cobutolin', 'Combivent (Boehringer Ingelheim)', 'Duoneb (Mylan Specialty)', 'Proventil (Schering)', 'Salbulin', 'Ventolin (GSK)', 'Ventoline', 'Volmax (Muro)']",['Bronchospasm associated with asthma'],"['Atomoxetine', 'Epinephrine', 'Insulin Degludec', 'Insulin Detemir', 'Insulin Glargine', 'Insulin Glulisine']"
/drug/id/4247,['Odefsey (Gilead)'],['HIV-1 infection'],"['Carbamazepine', 'Dexamethasone', 'Dexlansoprazole', 'Esomeprazole', 'Lansoprazole', 'Omeprazole', 'Oxcarbazepine', 'Pantoprazole', 'Phenobarbital', 'Phenytoin', 'Rabeprazole', 'Rifampin', 'Rifapentine', ""St John\\'s Wort""]"
/drug/id/24,"['Ethyol (Medimmune)', 'Ethyol 500']",['Nephrotoxicity prophylaxis'],"['Benazepril', 'Captopril', 'Clevidipine', 'Enalapril', 'Fosinopril', 'Irbesartan', 'Lisinopril', 'Olmesartan', 'Quinapril', 'Ramipril']"
/drug/id/214,"['Apekumarol', 'Dicumarol', 'Dicumol', 'Embolin']","['Atrial fibrillation', 'pulmonary embolism', 'venous thrombosis']","['Allopurinol', 'Amiodarone', 'Amobarbital', 'Anabolic steroids', 'Anti-thyroid agents', 'Aprobarbital', 'Aspirin', 'Barbiturates', 'Bivalirudin', 'Butabarbital', 'Butalbital', 'Cimetidine', 'Clofibrate', 'Clopidogrel', 'Cyclosporine', 'Delavirdine', 'Disulfiram', 'Fenofibrate', 'Fluconazole', 'Gemfibrozil', 'Glutethimide', 'Imatinib', 'Itraconazole', 'Ketoconazole', 'Levothyroxine', 'Liothyronine', 'Mephobarbital', 'Methimazole', 'Metronidazole', 'Miconazole', 'Penicillins', 'Pentobarbital', 'Phenobarbital', 'Phenylbutazones', 'Piperacillin', 'Prednisone', 'Primidone', 'Propylthiouracil', 'Quinidine', 'Quinine', 'Rifabutin', 'Rifampin', 'Rifapentine', 'Rofecoxib', 'Salicylates', 'Secobarbital', 'Sulfinpyrazone', 'Sulfonamides', 'Testosterone', 'Zileuton']"
/drug/id/585,"['Anergan', 'Atosil', 'Bonnox', 'Closin', 'Goodnight', 'Histantil', 'Pentazine', 'Phenazine', 'Phenergan (Wyeth)', 'Prometh-50', 'Prothiazine', 'Pyrethia']","['Allergic rhinitis', 'urticaria']","['Antihistamines', 'Arsenic', 'Chlorpheniramine', 'Dofetilide', 'Nalbuphine', 'Piperazine', 'Quinolones', 'Sparfloxacin', 'Zaleplon']"
/drug/id/112,"['Maxcef', 'Maxipime (Elan)']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/413,"['Cozaar (Merck)', 'Hyzaar (Merck)']",['Hypertension'],"['Aliskiren', 'Rifampin', 'Voriconazole']"
/drug/id/579,"['Amisalen', 'Biocoryl', 'Procan (Pfizer)', 'Procan SR', 'Procanbid (Pfizer)', 'Promine', 'Pronestyl', 'Rhythmin', 'Ritmocamid']",['Ventricular arrhythmias'],"['Abarelix', 'Amiodarone', 'Amisulpride', 'Arsenic', 'Artemether/Lumefantrine', 'Asenapine', 'Astemizole', 'Ciprofloxacin', 'Enoxacin', 'Ethoxzolamide', 'Gatifloxacin', 'Glycopyrrolate', 'Glycopyrronium', 'Imidapril', 'Lomefloxacin', 'Lurasidone', 'Metformin', 'Mivacurium', 'Moxifloxacin', 'Nilotinib', 'Norfloxacin', 'Ofloxacin', 'Pimavanserin', 'Quinine', 'Quinolones', 'Ribociclib', 'Rocuronium', 'Sotalol', 'Sparfloxacin', 'Tetrabenazine', 'Trimethoprim', 'Trospium', 'Vandetanib', 'Zofenopril']"
/drug/id/2435,"['Orabloc (Pierrel)', 'Septanest (Septodont)', 'Septocaine (Septodont)']","['Local', 'infiltrative', 'or conductive anesthesia in both simple and complex dental procedures']","['Beta adrenergic blockers', 'MAO inhibitors', 'Tricyclic antidepressants']"
/drug/id/1197,"['Sevorane', 'Ultane  (AbbVie)']",['Induction and maintenance of general anesthesia'],['Mivacurium']
/drug/id/459,"['Apo-Metronidazole', 'Clont', 'Flagyl (Pfizer)', 'Florazole', 'Metrocream (Galderma)', 'MetroGel (Galderma)', 'Metrolotion (Galderma)', 'Metrolyl', 'Nida Gel', 'Noritate (Dermik)', 'Trikacide', 'Vandazole (Upsher-Smith)']","['Various infections caused by susceptible organisms', 'rosacea']","['Alcohol', 'Anisindione', 'Anticoagulants', 'Astemizole', 'Barbiturates', 'Busulfan', 'Cimetidine', 'Dicumarol', 'Disulfiram', 'Dronabinol', 'Fluorouracil', 'Lithium', 'Lopinavir', 'Mycophenolate', 'Phenytoin', 'Primidone', 'Thalidomide', 'Tipranavir', 'Uracil/Tegafur', 'Warfarin']"
/drug/id/65,"['Baclofen (Watson)', 'Baclon', 'Baclosal', 'Baklofen', 'Clofen', 'Dom-Baclofen', 'Gablofen (Mallinckrodt)', 'Gen-Baclofen', 'Lebic', 'Lioresal (Medtronic)', 'Nu-Baclo', 'Pacifen', 'PMS-Baclofen', 'Spinax']",['Spasticity resulting from multiple sclerosis'],"['Acebutolol', 'Alcohol', 'Alfuzosin', 'Amitriptyline', 'Captopril', 'Cilazapril', 'Diclofenac', 'Enalapril', 'Fosinopril', 'Irbesartan', 'Levodopa', 'Lisinopril', 'Meloxicam', 'Olmesartan', 'Quinapril', 'Ramipril', 'Trandolapril']"
/drug/id/760,['Relenza (GSK)'],['Influenza A and B'],['Live attenuated influenza vaccine']
/drug/id/766,['Aromasin (Pfizer)'],['Advanced breast cancer'],"['Efavirenz', 'Oxcarbazepine', 'Rifapentine']"
/drug/id/66,['Deprol'],"['Depression', 'anxiety']",['None known']
/drug/id/601,"['Doral (MedPointe)', 'Oniria', 'Pamerex', 'Quazium', 'Quiedorm', 'Selepam', 'Temodal']",['Insomnia'],"['Amprenavir', 'Chlorpheniramine', 'Clarithromycin', 'Efavirenz', 'Esomeprazole', 'Imatinib', 'Indinavir', 'Nelfinavir', 'Ritonavir']"
/drug/id/2617,['laViv (Fibrocell)'],['Correction of moderate to severe nasolabial folds'],"['Aniticoagulants', 'Aspirin', 'NSAIDs']"
/drug/id/302,"['Apo-Flurazepam', 'Benozil', 'Dalmadorm', 'Dalmane (Valeant)', 'Flunox', 'Flurazepam (Watson)', 'Nergart', 'Novoflupam', 'Som Pam', 'Somnol', 'Valdorm']",['Insomnia'],"['Amprenavir', 'Chlorpheniramine', 'Clarithromycin', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Efavirenz', 'Esomeprazole', 'Imatinib', 'Indinavir', 'Nelfinavir', 'Ritonavir']"
/drug/id/1336,"['HPC', 'Impavido (Paladin)', 'Miltefosin', 'Miltex']","['Leishmaniasis', 'skin cancer', 'breast cancer']",['None known']
/drug/id/2847,['Surfaxin (Discovery Labs)'],['Prevention of respiratory distress syndrome in high-risk premature infants'],['None known']
/drug/id/902,['Bextra (Pfizer)'],"['Osteoarthritis', 'adult rheumatoid arthritis', 'dysmenorrhea']","['Aspirin', 'Dextromethorphan', 'Lithium', 'Warfarin']"
/drug/id/1192,"['Exparel (Pacira)', 'Marcaine (AstraZeneca)', 'Sensorcaine (AstraZeneca)']",['Local or regional anesthesia or analgesia'],"['Adenosine', 'Antiarrhythmics', 'Beta blockers', 'Conivaptan', 'Dronedarone', 'MAO inhibitors', 'PEG-Interferon', 'Propranolol', 'Tricyclic antidepressants']"
/drug/id/1110,"['Cortastat', 'Decadron (Merck)', 'Dexone (Solvay)', 'Hexadrol', 'Ozurdex (Allergan)']","['Antiemetic', 'arthralgias', 'dermatoses', 'diagnostic aid', 'macular edema following branch retinal vein occlusion (BRVO) or central retinal vein occlusion (CRVO)', 'non-infectious uveitis affecting the posterior segment of the eye']","['Albendazole', 'Aminoglutethimide', 'Amprenavir', 'Aprepitant', 'Aspirin', 'Bexarotene', 'Boceprevir', 'Carbamazepine', 'Caspofungin', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Cyclophosphamide', 'Dasatinib', 'Delavirdine', 'Diuretics', 'Ephedrine', 'Imatinib', 'Itraconazole', 'Ixabepilone', 'Lapatinib', 'Lenalidomide', 'Live vaccines', 'Lopinavir', 'Methotrexate', 'Midazolam', 'Phenobarbital', 'Phenytoin', 'Praziquantel', 'Primidone', 'Rifampin', 'Rilpivirine', 'Romidepsin', 'Simeprevir', 'Sorafenib', 'Sunitinib', 'Telaprevir', 'Temsirolimus', 'Ticagrelor', 'Vandetanib', 'Warfarin']"
/drug/id/4127,['Empliciti (Bristol-Myers Squibb)'],['Multiple myeloma (in combination with lenalidomide and dexamethasone) in patients who have received one to three prior therapies'],['None known']
/drug/id/1362,['Firmagon  (Ferring)'],['Advanced hormone-dependent prostate cancer'],"['Alfuzosin', 'Amiodarone', 'Antipsychotics', 'Artemether/Lumefantrine', 'Chloroquine', 'Ciprofloxacin', 'Cisapride', 'Disopyramide', 'Dofetilide', 'Dronedarone', 'Gadobutrol', 'Ibutilide', 'Moxifloxacin', 'Nilotinib', 'Pimozide', 'QT prolonging agents', 'Quinidine', 'Quinine', 'Sotalol', 'Tetrabenazine', 'Thioridazine', 'Ziprasidone']"
/drug/id/2085,['Simponi (Centocor)'],"['Rheumatoid arthritis', 'psoriatic arthritis', 'ankylosing spondylitis', 'ulcerative colitis']","['Abatacept', 'Anakinra', 'Live vaccines']"
/drug/id/1107,"['Advair (GSK)', 'Cutivate (GSK, Nycomed)', 'Flonase (GSK)', 'Flovent (GSK)', 'Flutiform (Napp)']","['Dermatoses', 'rhinitis', 'maintenance treatment of asthma (as inhalation)']","['Amprenavir', 'Atazanavir', 'Boceprevir', 'Clarithromycin', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Delavirdine', 'Indinavir', 'Itraconazole', 'Ketoconazole', 'Live vaccines', 'Lopinavir', 'Nefazodone', 'Nelfinavir', 'Oral Contraceptives', 'Ritonavir', 'Saquinavir', 'Telaprevir', 'Telithromycin']"
/drug/id/1985,['Segontin (Sanofi-Aventis)'],['Angina pectoris'],['None known']
/drug/id/253,"['Ornidyl', 'Vaniqa (Women First)']","['Sleeping sickness', 'hypertrichosis']",['None known']
/drug/id/267,"['Domnamid', 'Esilgan', 'Eurodin', 'Kainever', 'Nuctalon', 'ProSom', 'Tasedan']",['Insomnia'],"['Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Indinavir', 'Ritonavir']"
/drug/id/1204,['Vumon (Bristol-Myers Squibb)'],"['Acute lymphocytic leukemia', 'non-Hodgkin’s lymphoma', 'small cell lung cancer']","['Phenobarbital', 'Phenytoin', 'Propranolol']"
/drug/id/602,['Seroquel (AstraZeneca)'],"['Schizophrenia', 'bipolar I disorder']","['Alcohol', 'Amoxapine', 'Antihypertensive agents', 'Arsenic', 'Atazanavir', 'Azithromycin', 'CNS acting drugs', 'Darunavir', 'Dolasetron', 'Dopamine', 'Drugs known to cause electrolyte imbalance or increase QT interval', 'Erythromycin', 'Fluconazole', 'Hepatic enzyme inducers', 'Itraconazole', 'Ketoconazole', 'Levodopa', 'Methadone', 'P4503A inhibitors', 'Pazopanib', 'Telavancin', 'Tipranavir', 'Tricyclic antidepressants', 'Voriconazole']"
/drug/id/3757,['Xtoro (Alcon)'],"['Acute otitis externa caused by susceptible strains of ', 'Pseudomonas aeruginosa', ' and ', 'Staphylococcus aureus']",['None known']
/drug/id/3227,"['Mestinon (Valeant)', 'Regonol (Novartis)']",['Myasthenia gravis'],"['Aminoglycosides', 'Bacitracin', 'Clindamycin', 'Colistin', 'Edrophonium', 'Polymyxin B', 'Propafenone', 'Propranolol', 'Quinidine', 'Tetracyclines']"
/drug/id/163,"['Aclinda', 'BB', 'Benzaclin (Dermik)', 'Cleocin (Pfizer)', 'Cleocin-T (Pfizer)', 'Clindacin', 'Clindagel (Galderma)', 'Clindets (Stiefel)', 'Dalacin', 'Dalacin C', 'Dalacine', 'Galecin', 'Sobelin']",['Various serious infections caused by susceptible organisms'],"['Cisatracurium', 'Erythromycin', 'Kaolin', 'Mivacurium', 'Neostigmine', 'Pyridostigmine', 'Rocuronium', 'Saquinavir']"
/drug/id/378,"['Isox', 'Itranax', 'Onmel (Merz)', 'Sporacid', 'Sporal', 'Sporanox (Janssen)']","['Onychomycosis', 'deep mycoses', 'oropharyngeal candidiasis (oral solution only)']","['Abiraterone', 'Acalabrutinib', 'Afatinib', 'Alfentanil', 'Alfuzosin', 'Aliskiren', 'Alprazolam', 'Amphotericin B', 'Amprenavir', 'Anisindione', 'Antacids', 'Aprepitant', 'Aripiprazole', 'Artemether/Lumefantrine', 'Astemizole', 'Atazanavir', 'Atorvastatin', 'Avanafil', 'Boceprevir', 'Bosentan', 'Brigatinib', 'Budesonide', 'Buspirone', 'Busulfan', 'Cabazitaxel', 'Cabozantinib', 'Calcifediol', 'Calcium channel blockers', 'Carbamazepine', 'Cerivastatin', 'Ciclesonide', 'Cilostazol', 'Cimetidine', 'Cinacalcet', 'Cisapride', 'Clarithromycin', 'Clopidogrel', 'Clorazepate', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Alafenamide', 'Cobicistat/Elvitegravir/Emtricitabine/Tenofovir Disoproxil', 'Cobimetinib', 'Colchicine', 'Conivaptan', 'Copanlisib', 'Corticosteroids', 'Coumarins', 'Crizotinib', 'Cyclophosphamide', 'Cyclosporine', 'Cyproterone', 'Dabigatran', 'Darifenacin', 'Dasatinib', 'Dexamethasone', 'Diazepam', 'Dicumarol', 'Didanosine', 'Digoxin', 'Dihydroergotamine', 'Dihydropyridines', 'Disopyramide', 'Docetaxel', 'Dofetilide', 'Dronedarone', 'Efavirenz', 'Eletriptan', 'Enzalutamide', 'Eplerenone', 'Ergotamine', 'Erlotinib', 'Erythromycin', 'Estradiol', 'Ethotoin', 'Everolimus', 'Felodipine', 'Fentanyl', 'Fesoterodine', 'Flibanserin', 'Fluticasone Propionate', 'Fosamprenavir', 'Fosphenytoin', 'Gefitinib', 'Grapefruit Juice', 'Halofantrine', 'Haloperidol', 'Histamine H', '-antagonists', 'HMG-CoA reductase inhibitors', 'Ibrutinib', 'Iloperidone', 'Imatinib', 'Indinavir', 'Irinotecan', 'Isoniazid', 'Ivabradine', 'Ixabepilone', 'Lapatinib', 'Lercanidipine', 'Levomethadyl', 'Lomitapide', 'Lopinavir', 'Lovastatin', 'Lurasidone', 'Mephenytoin', 'Methadone', 'Methylergonovine', 'Methylprednisolone', 'Methysergide', 'Micafungin', 'Midazolam', 'Midostaurin', 'Mifepristone', 'Mizolastine', 'Naldemedine', 'Neratinib', 'Nevirapine', 'Nilotinib', 'Nisoldipine', 'Olaparib', 'Omeprazole', 'Oral hypoglycemics', 'Osimertinib', 'Paclitaxel', 'Palbociclib', 'Paliperidone', 'Pantoprazole', 'Pazopanib', 'Phenobarbital', 'Phenytoin', 'Pimavanserin', 'Pimecrolimus', 'Pimozide', 'Ponatinib', 'Prednisolone', 'Prednisone', 'Proton pump inhibitors', 'Quetiapine', 'Quinidine', 'Ranolazine', 'Reboxetine', 'Regorafenib', 'Repaglinide', 'Ribociclib', 'Rifabutin', 'Rifampin', 'Rilpivirine', 'Rimonabant', 'Ritonavir', 'Rivaroxaban', 'Romidepsin', 'Ruxolitinib', 'Saquinavir', 'Sildenafil', 'Silodosin', 'Simeprevir', 'Simvastatin', 'Sirolimus', 'Solifenacin', 'Sonidegib', 'Sunitinib', 'Tacrolimus', 'Tadalafil', 'Telaprevir', 'Telithromycin', 'Temsirolimus', 'Terfenadine', 'Tezacaftor/Ivacaftor', 'Ticagrelor', 'Tolterodine', 'Tolvaptan', 'Triamcinolone', 'Triazolam', 'Trimetrexate', 'Ulipristal', 'Valbenazine', 'Vardenafil', 'Vemurafenib', 'Venetoclax', 'Vinblastine', 'Vincristine', 'Vinflunine', 'Vinorelbine', 'Vorapaxar', 'Warfarin']"
/drug/id/2647,['Provenge (Dendreon)'],['Treatment of asymptomatic or minimally symptomatic metastatic castrate resistant (hormone refractory) prostate cancer'],"['Abatacept', 'Alefacept', 'Azacitidine', 'Betamethasone', 'Cabazitaxel', 'Denileukin', 'Docetaxel', 'Fingolimod', 'Gefitinib', 'Lenalidomide', 'Oxaliplatin', 'Pazopanib', 'Pemetrexed', 'Triamcinolone']"
/drug/id/115,"['Dinacid', 'Monocef', 'Monocid', 'Monocidur']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/1298,['Tomudex (AstraZeneca)'],['Colorectal neoplasms (advanced)'],"['Folic Acid', 'L-Methylfolate ']"
/drug/id/922,['Chirocaine (Purdue)'],"['Regional anesthesia for surgery', 'postoperative pain management']","['Adenosine', 'Dronedarone']"
/drug/id/3987,['Varubi (Tesaro)'],"['Delayed nausea and vomiting from chemotherapy', 'in combination with dexamethasone and a 5HT3-receptor antagonist']",['Thioridazine']
/drug/id/1384,['Samsca (Otsuka)'],"['Chronic heart failure', 'hyponatremia', 'polycystic kidneys']","['Aprepitant', 'Barbiturates', 'Benazepril', 'Captopril', 'Carbamazepine', 'Clarithromycin', 'Conivaptan', 'Cyclosporine', 'Darunavir', 'Delavirdine', 'Digoxin', 'Efavirenz', 'Enalapril', 'Fosinopril', 'Grapefruit Juice', 'Indinavir', 'Irbesartan', 'Itraconazole', 'Ketoconazole', 'Lapatinib', 'Lisinopril', 'Lovastatin', 'Miconazole', 'Nefazodone', 'Nelfinavir', 'Olmesartan', 'Oxcarbazepine', 'P-gp inhibitors', 'Phenytoin', 'Quinapril', 'Ramipril', 'Rifabutin', 'Rifampin', 'Rifapentin', 'Rifapentine', 'Ritonavir', 'Saquinavir', ""St John\\'s Wort"", 'Strong CYP3A inhibitors', 'Telithromycin', 'Voriconazole']"
/drug/id/1078,['Tygacil (Wyeth)'],"['Complicated skin or intra-abdominal infections', 'community-acquired bacterial pneumonia']","['Acitretin', 'Antacids', 'Coumarins', 'Dairy products', 'Ergotamine', 'Kaolin', 'Methysergide', 'Oral Contraceptives', 'Oral iron', 'Phenindione', 'Quinapril', 'Retinoids', 'Strontium Ranelate', 'Sucralfate', 'Sulfonylureas', 'Tripotassium dicitratobismuthate', 'Typhoid Vaccine', 'Warfarin']"
/drug/id/1372,"['Duratocin', 'Lonactene', 'Pabal  (Ferring)']",['Prevention of uterine atony following delivery of an infant by cesarean section under epidural or spinal anaesthesia.'],"['Cyclopropane', 'Halothane', 'Methylergometrine', 'Prostaglandins', 'Vasoconstrictors']"
/drug/id/447,"['Brevimytal', 'Brevital (JHP Pharmaceuticals)', 'Brietal', 'Brietal Sodium']",['General anesthesia'],['None known']
/drug/id/883,"['Gabbroral', 'Gabroral', 'Humagel', 'Humatin (Pfizer)', 'Sinosid']",['Intestinal amebiasis'],"['Methotrexate', 'Succinylcholine']"
/drug/id/1791,"['Atrenta', 'Dunate', 'Falciquin', 'Mononate', 'Plasmotrim', 'Rtsun (Wiscon)']","['Plasmodium falciparum', ' malaria']",['Efavirenz']
/drug/id/3007,['Tudorza Pressair (Forest)'],"['Long-term maintenance treatment of bronchospasm associated with chronic obstructive pulmonary disease', 'including chronic bronchitis and emphysema']",['Anticholinergics']
/drug/id/410,"['Carbac', 'Lorabid (Monarch)']",['Various infections caused by susceptible organisms'],['None known']
/drug/id/61,"['Allergodil', 'Astelin (MedPointe)', 'Azeptin', 'Optivar (MedPointe)']",['Allergic rhinitis'],"['Barbiturates', 'Chloral Hydrate', 'Paraldehyde', 'Phenothiazines', 'Zolpidem']"
/drug/id/1811,"['Follistim (Organon)', 'Gonal-f (Merck KGaA)']","['Induction of ovulation in anovulatory women', 'development of multiple follicles', 'induction of spermatogenesis in men with primary and secondary hypogonadotropic hypogonadism in whom the cause of infertility is not due to primary testicular failure']",['None known']
